relative_path,filename,extension,input_stage,normalization,mean_r,mean_g,mean_b,std_r,std_g,std_b,image_size,input_mode,status
Organic/coffee_tea_bags/Teabags20and20coffee20filter20with20ground20coffee.png,Teabags20and20coffee20filter20with20ground20coffee.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/Top-5-Coffee-Producing-States-In-India.png,Top-5-Coffee-Producing-States-In-India.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/Tropical_1800x.png,Tropical_1800x.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/Types-Of-Coffee-Packaging.png,Types-Of-Coffee-Packaging.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/VOTHxV2Bgg.png,VOTHxV2Bgg.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/VksIbFlMs_orig_1080x1440_crop_center.png,VksIbFlMs_orig_1080x1440_crop_center.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/White-Chocolate-Covered-Cappuccino-Coffee-Beans-2.png,White-Chocolate-Covered-Cappuccino-Coffee-Beans-2.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/WildlandCoffee-2.png,WildlandCoffee-2.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/Woman-Cooking-Onions-478x308.png,Woman-Cooking-Onions-478x308.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/a82ae4de-f25b-45c9-a0dd-5a32a4de43af_425x425.png,a82ae4de-f25b-45c9-a0dd-5a32a4de43af_425x425.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/apple-tea.png,apple-tea.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/arabica-green-coffee-beans-500x500.png,arabica-green-coffee-beans-500x500.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/beans.png,beans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/benefits-for-the-body.png,benefits-for-the-body.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/big_coffee_indian_style_instant_coffee-16457.png,big_coffee_indian_style_instant_coffee-16457.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/coffe-1.jpg.png,coffe-1.jpg.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/coffe-hyper-Are-there-Coffee-Bags-Like-Tea-Bags.png,coffe-hyper-Are-there-Coffee-Bags-Like-Tea-Bags.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/coffee-620_620x350_51476691798.png,coffee-620_620x350_51476691798.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/coffee-and-tea-picture_csp1572201.png,coffee-and-tea-picture_csp1572201.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/coffee-beans-leaf-tea-packed-paper-bag-storage-mockup-white-tag-logo_616001-3365.png,coffee-beans-leaf-tea-packed-paper-bag-storage-mockup-white-tag-logo_616001-3365.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/coffee-beans-near-sack-tea-set-box-sugar-sackcloth_23-2148180210.png,coffee-beans-near-sack-tea-set-box-sugar-sackcloth_23-2148180210.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/coffee-beans-tea-leaves-storage-beans.png,coffee-beans-tea-leaves-storage-beans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/coffee-dip-bag.png,coffee-dip-bag.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/coffee-grounds-and-tea-bags.png,coffee-grounds-and-tea-bags.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/coffee-grounds.png,coffee-grounds.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/coffee-tea-bags.png,coffee-tea-bags.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/coffee_beans_and_tea_bag_1429728262.png,coffee_beans_and_tea_bag_1429728262.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/coffee_tea_bags.png,coffee_tea_bags.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/composting-teabag.png,composting-teabag.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/creme-brulee-coffee-12oz-ground_900x.png,creme-brulee-coffee-12oz-ground_900x.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/cup-coffee-coffee-beans_164008-356.png,cup-coffee-coffee-beans_164008-356.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/e-beans-freshly-roasted-product-images-orvzzb1wjpv-p596853334-0-202307051943.png,e-beans-freshly-roasted-product-images-orvzzb1wjpv-p596853334-0-202307051943.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/e0061fc43da23a9fd481dd16aa2bbdda.png,e0061fc43da23a9fd481dd16aa2bbdda.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/e775f7fd372e414b924fcad3a829dd08.png,e775f7fd372e414b924fcad3a829dd08.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/easy-disposable-drip-bag-coffee-tea-bags-ground-173299325.png,easy-disposable-drip-bag-coffee-tea-bags-ground-173299325.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/easy-disposable-drip-bag-coffee-tea-bags-ground-173299335.png,easy-disposable-drip-bag-coffee-tea-bags-ground-173299335.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/ee-beans-turkish-coffee-pot-cartoon-illustrations-set-for-coffee-shop-vector.png,ee-beans-turkish-coffee-pot-cartoon-illustrations-set-for-coffee-shop-vector.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/ee38ee68adac618a6aa7dd4be54ce525.png,ee38ee68adac618a6aa7dd4be54ce525.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/gardening_website_350x2x.png,gardening_website_350x2x.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/green-bin-coffee-tea-bags-1500x1917px.png,green-bin-coffee-tea-bags-1500x1917px.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/green-tea-for-weight-loss-8.png,green-tea-for-weight-loss-8.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/ground-coffee-tea-bag-isolated-white-background-33941609.png,ground-coffee-tea-bag-isolated-white-background-33941609.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/group2F7162Fmenu2F111220_1.png,group2F7162Fmenu2F111220_1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/hd_panduranga_coffee_900x_afac79ed-a644-49e3-8145-f6b8f7caf3ad.png,hd_panduranga_coffee_900x_afac79ed-a644-49e3-8145-f6b8f7caf3ad.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/il_570xN.2192109093_s5rf.png,il_570xN.2192109093_s5rf.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/l-against-white-background-concept-composting-eco-friendly-recycling-2BEXG0J.png,l-against-white-background-concept-composting-eco-friendly-recycling-2BEXG0J.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/main-qimg-54e341d2fe11ce073c93be5f450cee44.png,main-qimg-54e341d2fe11ce073c93be5f450cee44.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/moringa-dip-bags-500x500.png,moringa-dip-bags-500x500.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/mysore-nuggets-405586_595x.png,mysore-nuggets-405586_595x.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/open-bags-and-collect-tea-leaves-for-composting.png,open-bags-and-collect-tea-leaves-for-composting.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/p-glass-jars-with-tea-bags-and-paper-bags-with-coffee-beans-on-shelves-toned.png,p-glass-jars-with-tea-bags-and-paper-bags-with-coffee-beans-on-shelves-toned.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/pices-in-glass-armudu-with-coffee-beans-and-sugar-on-dark-background-2EW6TH7.png,pices-in-glass-armudu-with-coffee-beans-and-sugar-on-dark-background-2EW6TH7.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/png-transparent-instant-coffee-espresso-coffee-bag-tea-bag-coffee-food-tea-coffee.png,png-transparent-instant-coffee-espresso-coffee-bag-tea-bag-coffee-food-tea-coffee.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/post-everything-bread-tea-bags-coffee-grounds-i-even-dump-out-my-old-quote-1.png,post-everything-bread-tea-bags-coffee-grounds-i-even-dump-out-my-old-quote-1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/premiumcoffe.png,premiumcoffe.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/product-jpeg-500x500.png,product-jpeg-500x500.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/set-cup-of-tea-with-bag-bag-coffee-beans-coffee-vector-46052070.png,set-cup-of-tea-with-bag-bag-coffee-beans-coffee-vector-46052070.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/set-isometric-line-coffee-beans-cup-tea-with-bag-vector-46606594.png,set-isometric-line-coffee-beans-cup-tea-with-bag-vector-46606594.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/shutterstock_1976758055.png,shutterstock_1976758055.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/slider_25.png,slider_25.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/south-indian-filter-coffee-served-traditional-tumbler-cup-roasted-raw-beans_466689-88216.png,south-indian-filter-coffee-served-traditional-tumbler-cup-roasted-raw-beans_466689-88216.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/sted-Coffee-Bean-Tea-Bags-for-400g-500g-1kg-Stand-up-Mylar-Zip-Lock-Pouches.png,sted-Coffee-Bean-Tea-Bags-for-400g-500g-1kg-Stand-up-Mylar-Zip-Lock-Pouches.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/stock-photo-three-tea-bags-lie-on-a-background-of-coffee-beans-2135663021.png,stock-photo-three-tea-bags-lie-on-a-background-of-coffee-beans-2135663021.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/tea-5174668_1280-e1619903116935.png,tea-5174668_1280-e1619903116935.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/tea-bag-recycling.png,tea-bag-recycling.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/tea-bags-and-coffee-beans-DE0A54.png,tea-bags-and-coffee-beans-DE0A54.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/tea-bags-ready-for-despatch-india-AR828D.png,tea-bags-ready-for-despatch-india-AR828D.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/tea-morning-green-yellow.png,tea-morning-green-yellow.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/tea-vector-line-icons-contains-such-icons-as-cup-of-tea-teabags-coffee-beans.png,tea-vector-line-icons-contains-such-icons-as-cup-of-tea-teabags-coffee-beans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/teabag.png,teabag.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/ted-ground-coffee-beans-product-images-orvj6ewaogu-p602294106-1-202306100653.png,ted-ground-coffee-beans-product-images-orvj6ewaogu-p602294106-1-202306100653.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/th-coffee-beans-top-view-with-shadow-isolated-on-white-background-1839213553.png,th-coffee-beans-top-view-with-shadow-isolated-on-white-background-1839213553.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/used_teabags_garden_featured.png,used_teabags_garden_featured.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/coffee_tea_bags/zindagi_green_coffee_beans_400_gm_0.png,zindagi_green_coffee_beans_400_gm_0.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/-as-calcium-supplement-popular-asia-india-powder-ground-egg-shells-119970282.png,-as-calcium-supplement-popular-asia-india-powder-ground-egg-shells-119970282.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/-of-the-indian-and-pacific-oceans-an-endangered-species-they-travel-t-M9AFPW.png,-of-the-indian-and-pacific-oceans-an-endangered-species-they-travel-t-M9AFPW.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/-shells-with-warm-water-used-as-a-calcium-supplement-and-popular-in-asia-and.png,-shells-with-warm-water-used-as-a-calcium-supplement-and-popular-in-asia-and.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/001_486_IMG_broken-brown-eggshell-marble-surface.png,001_486_IMG_broken-brown-eggshell-marble-surface.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/1-s2.0-S0950061822018086-ga1.png,1-s2.0-S0950061822018086-ga1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/10-Cool-Things-to-Do-With-Eggshells.png,10-Cool-Things-to-Do-With-Eggshells.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/1000_F_211028023_4K207bEPU7N2cJyvk92D4Ik0TKD93rzy.png,1000_F_211028023_4K207bEPU7N2cJyvk92D4Ik0TKD93rzy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/1000_F_523577764_HniZM09ls0H3vw7i0DXikSEzdasvzmoy.png,1000_F_523577764_HniZM09ls0H3vw7i0DXikSEzdasvzmoy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/1_872_600.png,1_872_600.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/2020_04_lead_eggshells-on-table_shutterstock_201335783.png,2020_04_lead_eggshells-on-table_shutterstock_201335783.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/51kXtLk8BSL.png,51kXtLk8BSL.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/5908_egg_shells2.png,5908_egg_shells2.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/5f421e3164a4ed8a454c7b20c1e3ebe5--eggshell-mosaic-tutorial-diy - Copy.png,5f421e3164a4ed8a454c7b20c1e3ebe5--eggshell-mosaic-tutorial-diy - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/698107-hatched-open-poultry-chicks-egg-shells-shell-706502.png,698107-hatched-open-poultry-chicks-egg-shells-shell-706502.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/81E5gnm5CnL._AC_UF10001000_QL80_.png,81E5gnm5CnL._AC_UF10001000_QL80_.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/8d25mv_ncpmpairindiafoodeggshells_625x300_08_October_19.png,8d25mv_ncpmpairindiafoodeggshells_625x300_08_October_19.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/AdobeStock_479886517-scaled-e1674774370139.png,AdobeStock_479886517-scaled-e1674774370139.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/BeachBag_IndiaInk_Egg-DSC_1902-1200_800x.png,BeachBag_IndiaInk_Egg-DSC_1902-1200_800x.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/BeachBag_IndiaInk_egg-DSC_2400-1200_800x.png,BeachBag_IndiaInk_egg-DSC_2400-1200_800x.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/Chicken-eggshell-membrane-upcycled-for-bakery-Eggbrane-alleviates-joint-stiffness-and-pain.png,Chicken-eggshell-membrane-upcycled-for-bakery-Eggbrane-alleviates-joint-stiffness-and-pain.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/Egg-rmh.png,Egg-rmh.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/Eggshell_001.png,Eggshell_001.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/Eggshell_THUMBNAIL.png,Eggshell_THUMBNAIL.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/Eggshells-Lying-on-the-Ground.png,Eggshells-Lying-on-the-Ground.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/Eggshells-and-Other-Food-Waste-on-Compost-Pile.png,Eggshells-and-Other-Food-Waste-on-Compost-Pile.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/Eggshells-scaled.png,Eggshells-scaled.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/Eggshells.png,Eggshells.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/EggshellsGardening-3.png,EggshellsGardening-3.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/Emu_Egg_shell_painting_world_record-1.png,Emu_Egg_shell_painting_world_record-1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/Engraved-ostrich-eggshell-fragment-Upper-Palaeolithic-Patne-India.png,Engraved-ostrich-eggshell-fragment-Upper-Palaeolithic-Patne-India.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/egg_shells/Engravings-on-ostrich-eggshell-fragment-Patne-western-India-early-Upper-Palaeolithic.png,Engravings-on-ostrich-eggshell-fragment-Patne-western-India-early-Upper-Palaeolithic.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
